label,final,fullnopunc
entailment,girl throwing something,The girl is throwing something
entailment,two people hugging,Two people hugging
entailment,gentleman speaking young lady,The gentleman is speaking to a young lady
entailment,person juggle kilt,A person juggles in a kilt
entailment,man shirt juggle,A man in a shirt juggles
entailment,group people rest,A group of people rest
entailment,young woman,There is a young woman
entailment,child playing outside,A child is playing outside
entailment,person playing instrument,A person is playing an instrument
entailment,boy walking outside,The boy is walking outside
entailment,boy walking,The boy is walking
entailment,man outside,A man is outside
entailment,child asian,A child is Asian
entailment,lady child boat lady looking ocean scope,A lady and a child are on a boat and the lady is looking out into the ocean through a scope
entailment,lady looking scope ocean,A lady is looking through a scope at the ocean
entailment,woman bright pink jacket,A woman has a bright pink jacket
entailment,four men watching storage unit,Four men are watching the storage unit
entailment,woman singing,There are women singing
entailment,woman rollerblading,woman rollerblading
entailment,several people one cap on,There are several people one has a cap on
entailment,two dog outside,Two dogs are outside
entailment,three people hanging out,Three people are hanging out
entailment,man wearing white shirt,A man is wearing a white shirt
entailment,boy coat,a boy in a coat
entailment,dog snow carrying object,A dog in the snow is carrying some object
entailment,people walking gate,People are walking through a gate
entailment,girl ingesting liquid,A girl is ingesting liquid
entailment,audience listening concert dark,The audience is listening to the concert in the dark
entailment,two boy jump,Two boys jump
entailment,multiple people present,There are multiple people present
entailment,two child playing swing set,Two children are playing on a swing set
entailment,two people animal,Two people are on some animals
entailment,man performs juggling act unicycle,Man performs a juggling act on a unicycle
entailment,two men talking,The two men are talking
entailment,people share conversation,People share a conversation
entailment,someone inside,Someone is inside
entailment,animal tub,Animals are in a tub
entailment,couple people end dock,A couple of people are at the end of the dock
entailment,man wearing button shirt,The man is wearing a button up shirt
entailment,speaker talking,A speaker is talking
entailment,people road,There are some people on a road
entailment,man outdoors,the man is outdoors
entailment,lady excited,A lady is excited
entailment,man performs light,A man performs under a light
entailment,one smiling man one man drill hold red yellow chinese lantern,One smiling man and one man with a drill hold a red and yellow Chinese lantern
entailment,multiple people indoors near piece furniture,Multiple people are indoors near a piece of furniture
entailment,guy working instrument,A guy working on his instrument
entailment,couple stood snow,The couple stood in the snow
entailment,boy singing,A boy singing
entailment,two people outside,Two people are outside
entailment,girl riding horse,The girl is riding a horse
entailment,single man blue t-shirt jean baseball cap wors roof house laying shingle,A single man in a blue t-shirt jeans and a baseball cap wors on a roof of a house laying shingles
entailment,big brown dog tiny black dog standing field,A big brown dog and a tiny black dog are standing in a field
